"","X.1","X","gbifID","kingdom","phylum","class","order","family","genus","species","taxonRank","stateProvince","countryCode","occurrenceStatus","day","month","year","geometry","raster_label"
"1107",14866,1450276,3399144476,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini","SPECIES","Washington","US","PRESENT",5,7,2020,c(556101.263480837, 5281026.25002205),"Tree Canopy"
"1108",14867,1450363,3892287329,"Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Hofmannophila","Hofmannophila pseudospretella","SPECIES","Washington","US","PRESENT",12,8,2020,c(547227.151309062, 5283016.85356542),"Building"
"1109",14882,1452208,3947464642,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Arctia","Arctia tigrina","SPECIES","Washington","US","PRESENT",25,6,2022,c(555976.7542156, 5280985.37005752),"Tree Canopy"
"1110",14884,1452504,3902342705,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae","SPECIES","Washington","US","PRESENT",20,8,2022,c(547457.401827589, 5277314.92516365),"Road"
"1111",14896,1453645,3872940621,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Spilosoma","Spilosoma virginica","SPECIES","Washington","US","PRESENT",9,4,2022,c(551404.455380696, 5275654.44667629),"Building"
"1112",14898,1453796,4102589421,"Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Aglossa","Aglossa pinguinalis","SPECIES","Washington","US","PRESENT",22,7,2022,c(547225.776417793, 5283019.84335446),"Building"
"1113",14947,1460057,3860673498,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini","SPECIES","Washington","US","PRESENT",19,6,2022,c(555800.499087834, 5280790.7216549),"Grass/Shrub"
"1114",14950,1460204,3915621851,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae","SPECIES","Washington","US","PRESENT",24,9,2022,c(548242.51301261, 5277657.1494795),"Grass/Shrub"
"1115",14952,1460405,4405206635,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Eudonia","Eudonia spenceri","SPECIES","Washington","US","PRESENT",25,6,2023,c(547227.156798559, 5283025.41190627),"Building"
"1116",14956,1460617,4438976701,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae","SPECIES","Washington","US","PRESENT",20,6,2022,c(555692.514152422, 5281312.42021099),"Tree Canopy"
"1117",14986,1463306,2860131420,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Tyria","Tyria jacobaeae","SPECIES","Washington","US","PRESENT",2,7,2020,c(553050.997525348, 5278408.21367056),"Road"
"1118",15000,1464647,3873028244,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa atalanta","SPECIES","Washington","US","PRESENT",11,6,2022,c(553138.565651538, 5278415.57018803),"Tree Canopy"
"1119",15018,1466082,3398754244,"Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Plodia","Plodia interpunctella","SPECIES","Washington","US","PRESENT",16,10,2021,c(547226.430900613, 5283022.40504675),"Building"
"1120",15019,1466100,2814363747,"Animalia","Arthropoda","Insecta","Lepidoptera","Autostichidae","Oegoconia","Oegoconia quadripuncta","SPECIES","Washington","US","PRESENT",6,7,2020,c(547226.015951632, 5283018.06695356),"Building"
"1121",15032,1467513,4438995900,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini","SPECIES","Washington","US","PRESENT",18,7,2022,c(555702.253757856, 5281298.61987024),"Grass/Shrub"
"1122",15054,1470087,4103124901,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pyrrharctia","Pyrrharctia isabella","SPECIES","Washington","US","PRESENT",26,4,2023,c(551977.067534987, 5282256.68111446),"Parking Lot"
"1123",15072,1472097,4137937642,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini","SPECIES","Washington","US","PRESENT",23,6,2023,c(547372.352620078, 5281154.99628928),"Tree Canopy"
"1124",15075,1472332,4413731322,"Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes sylvanoides","SPECIES","Washington","US","PRESENT",26,8,2023,c(550347.546287538, 5281157.20822976),"Grass/Shrub"
"1125",15097,1474313,3355798909,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Phlogophora","Phlogophora periculosa","SPECIES","Washington","US","PRESENT",4,9,2021,c(553223.007982636, 5285110.13604924),"Tree Canopy"
"1126",15098,1474542,4116457933,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Nymphalis","Nymphalis antiopa","SPECIES","Washington","US","PRESENT",14,5,2023,c(547468.961961416, 5284259.33386409),"Tree Canopy"
"1127",15102,1474763,4171530246,"Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Pelochrista","Pelochrista derelicta","SPECIES","Washington","US","PRESENT",28,7,2023,c(547226.031376632, 5283025.40276137),"Tree Canopy"
"1128",15107,1475202,4102715409,"Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Ephestiodes","Ephestiodes gilvescentella","SPECIES","Washington","US","PRESENT",24,7,2022,c(547230.985039454, 5283025.2207218),"Grass/Shrub"
"1129",15121,1476251,2641520446,"Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Celastrina","Celastrina ladon","SPECIES","Washington","US","PRESENT",13,4,2020,c(546618.482255349, 5284606.56082302),"Grass/Shrub"
"1130",15162,1479871,4518987708,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Anania","Anania hortulata","SPECIES","Washington","US","PRESENT",26,6,2022,c(557059.509080237, 5286320.75021406),"Unclassified"
"1131",15163,1479989,4014976582,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Rheumaptera","","GENUS","Washington","US","PRESENT",5,8,2022,c(551263.027134242, 5285665.69845188),"Tree Canopy"
"1132",15228,1487024,3892359438,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Tyria","Tyria jacobaeae","SPECIES","Washington","US","PRESENT",18,7,2022,c(555899.503756986, 5281095.88721245),"Grass/Shrub"
"1133",15238,1487610,2826518356,"Animalia","Arthropoda","Insecta","Lepidoptera","Alucitidae","Alucita","Alucita montana","SPECIES","Washington","US","PRESENT",26,7,2020,c(547236.41958288, 5283021.2636067),"Tree Canopy"
"1134",15239,1487936,3302190596,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia satyrus","SPECIES","Washington","US","PRESENT",11,5,2021,c(545435.860716034, 5264219.03571499),"Tree Canopy"
"1135",15247,1488476,3947581347,"Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Synanthedon","Synanthedon bibionipennis","SPECIES","Washington","US","PRESENT",3,7,2020,c(549005.695791163, 5273925.68588286),"Building"
"1136",15248,1488481,2813991622,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini","SPECIES","Washington","US","PRESENT",5,7,2020,c(555910.503790428, 5280669.95881425),"Tree Canopy"
"1137",15274,1490507,4028831524,"Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Aglossa","Aglossa pinguinalis","SPECIES","Washington","US","PRESENT",19,7,2021,c(547237.167154833, 5283021.60312271),"Tree Canopy"
"1138",15284,1491480,4137738514,"Animalia","Arthropoda","Insecta","Lepidoptera","Coleophoridae","Coleophora","Coleophora mayrella","SPECIES","Washington","US","PRESENT",7,7,2021,c(548850.271939283, 5279371.64860764),"Grass/Shrub"
"1139",15286,1491513,4028661502,"Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Clepsis","Clepsis consimilana","SPECIES","Washington","US","PRESENT",19,7,2021,c(547237.989754875, 5283021.94324862),"Tree Canopy"
"1140",15308,1493994,4535678502,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pyrrharctia","Pyrrharctia isabella","SPECIES","Washington","US","PRESENT",25,2,2024,c(553324.533339638, 5278395.48602514),"Grass/Shrub"
"1141",15311,1494164,4138609304,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa atalanta","SPECIES","Washington","US","PRESENT",23,6,2023,c(551513.085101651, 5275332.41412602),"Tree Canopy"
"1142",15317,1494414,2574183252,"Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","Marmara","Marmara arbutiella","SPECIES","Washington","US","PRESENT",5,2,2020,c(543506.695792413, 5278988.35903925),"Tree Canopy"
"1143",15318,1494612,3067781148,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Anarta","Anarta trifolii","SPECIES","Washington","US","PRESENT",5,8,2020,c(548525.517538546, 5280410.37411676),"Grass/Shrub"
"1144",15334,1497129,2862360638,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae","SPECIES","Washington","US","PRESENT",4,9,2020,c(547469.430262725, 5283173.43251104),"Road"
"1145",15339,1497574,2818787374,"Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio rutulus","SPECIES","Washington","US","PRESENT",13,7,2020,c(545707.261400426, 5281272.93419114),"Tree Canopy"
"1146",15347,1499045,3859062587,"Animalia","Arthropoda","Insecta","Lepidoptera","Pterophoridae","Emmelina","Emmelina monodactyla","SPECIES","Washington","US","PRESENT",28,2,2021,c(547225.667072858, 5283024.06604072),"Tree Canopy"
"1147",15349,1499093,3457147951,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pyrrharctia","Pyrrharctia isabella","SPECIES","Washington","US","PRESENT",2,10,2021,c(555913.413213967, 5280679.65674277),"Tree Canopy"
"1148",15355,1499323,3947107455,"Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Hofmannophila","Hofmannophila pseudospretella","SPECIES","Washington","US","PRESENT",11,8,2021,c(547237.562168291, 5283019.16110566),"Tree Canopy"
"1149",15357,1499433,3874003209,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Tyria","Tyria jacobaeae","SPECIES","Washington","US","PRESENT",20,7,2022,c(552801.301290622, 5278226.88446786),"Tree Canopy"
"1150",15368,1500513,4171322950,"Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Ephestiodes","Ephestiodes gilvescentella","SPECIES","Washington","US","PRESENT",24,7,2023,c(547228.129454869, 5283025.75325012),"Building"
"1151",15371,1500793,2574110678,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Nymphalis","Nymphalis antiopa","SPECIES","Washington","US","PRESENT",19,2,2020,c(557473.701294026, 5283978.34157857),"Unclassified"
"1152",15372,1500876,2814101110,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae","SPECIES","Washington","US","PRESENT",26,6,2020,c(547232.868994377, 5283042.68606528),"Tree Canopy"
"1153",15393,1503648,4177282706,"Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Sesia","Sesia tibiale","SPECIES","Washington","US","PRESENT",10,8,2023,c(555850.571360531, 5286816.17246491),"Unclassified"
"1154",15400,1504249,4028883413,"Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Polix","Polix coloradella","SPECIES","Washington","US","PRESENT",19,7,2021,c(547228.058039218, 5283025.30808297),"Building"
"1155",15434,1507894,4006682396,"Animalia","Arthropoda","Insecta","Lepidoptera","Adelidae","Adela","Adela septentrionella","SPECIES","Washington","US","PRESENT",25,5,2021,c(554624.346081916, 5279875.91925961),"Tree Canopy"
"1156",15447,1508525,4145409804,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini","SPECIES","Washington","US","PRESENT",24,6,2023,c(552998.006033777, 5276870.89472047),"Water"
"1157",15460,1510775,4028718397,"Animalia","Arthropoda","Insecta","Lepidoptera","Alucitidae","Alucita","Alucita montana","SPECIES","Washington","US","PRESENT",19,7,2021,c(547237.55132871, 5283020.49477804),"Tree Canopy"
"1158",15462,1511307,3873394510,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Tyria","Tyria jacobaeae","SPECIES","Washington","US","PRESENT",13,7,2022,c(553192.587461525, 5278305.58285515),"Grass/Shrub"
"1159",15523,1515545,3902080413,"Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Clepsis","Clepsis consimilana","SPECIES","Washington","US","PRESENT",31,7,2020,c(553905.944215411, 5282669.38043723),"Tree Canopy"
"1160",15526,1515963,4407322932,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","SPECIES","Washington","US","PRESENT",27,8,2023,c(549195.566298942, 5280197.59905356),"Tree Canopy"
"1161",15546,1518429,2850851168,"Animalia","Arthropoda","Insecta","Lepidoptera","Alucitidae","Alucita","Alucita montana","SPECIES","Washington","US","PRESENT",9,8,2020,c(547236.650990397, 5283020.4874605),"Tree Canopy"
"1162",15548,1518653,3384242899,"Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Endrosis","Endrosis sarcitrella","SPECIES","Washington","US","PRESENT",24,7,2021,c(547228.207192357, 5283025.4204417),"Building"
"1163",15563,1520174,3860106489,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Noctua","Noctua pronuba","SPECIES","Washington","US","PRESENT",27,6,2022,c(545429.092854861, 5265293.17989955),"Tree Canopy"
"1164",15567,1520708,4096860496,"Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Aglossa","Aglossa pinguinalis","SPECIES","Washington","US","PRESENT",24,6,2022,c(553102.303173233, 5278982.5371036),"Grass/Shrub"
"1165",15614,1525076,3759656644,"Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Celastrina","Celastrina ladon","SPECIES","Washington","US","PRESENT",8,7,2021,c(549621.785265838, 5280157.09387648),"Water"
"1166",15632,1526295,2634072136,"Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio rutulus","SPECIES","Washington","US","PRESENT",28,5,2020,c(552721.475608639, 5278069.10951089),"Road"
"1167",15665,1529191,3923281438,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Triphosa","Triphosa haesitata","SPECIES","Washington","US","PRESENT",7,9,2021,c(554607.800786694, 5260867.12152909),"Unclassified"
"1168",15670,1529468,2963757412,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Rheumaptera","","GENUS","Washington","US","PRESENT",25,7,2020,c(553911.298812282, 5282650.31252718),"Tree Canopy"
"1169",15680,1530667,3985633824,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Dysstroma","Dysstroma citrata","SPECIES","Washington","US","PRESENT",16,9,2022,c(544592.353463177, 5278457.30032596),"Tree Canopy"
"1170",15704,1532692,4440842601,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","SPECIES","Washington","US","PRESENT",1,9,2022,c(546555.388841401, 5284457.78502442),"Tree Canopy"
"1171",15716,1533222,4440886256,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Sabulodes","Sabulodes aegrotata","SPECIES","Washington","US","PRESENT",23,10,2023,c(552675.413539588, 5279333.10722331),"Tree Canopy"
"1172",15723,1533981,3873907143,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Tyria","Tyria jacobaeae","SPECIES","Washington","US","PRESENT",23,7,2022,c(552936.714045018, 5278316.2544194),"Tree Canopy"
"1173",15729,1534829,4416943738,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Autographa","Autographa californica","SPECIES","Washington","US","PRESENT",9,9,2023,c(548738.762987211, 5274203.86791863),"Building"
"1174",15746,1536522,4171180619,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Udea","Udea profundalis","SPECIES","Washington","US","PRESENT",29,8,2022,c(547225.861379813, 5283018.62143108),"Building"
"1175",15748,1536557,2963921463,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Sabulodes","Sabulodes aegrotata","SPECIES","Washington","US","PRESENT",13,9,2020,c(554115.535575406, 5282644.65224931),"Road"
"1176",15751,1537028,3888796713,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini","SPECIES","Washington","US","PRESENT",3,8,2022,c(555787.945287358, 5280831.72633805),"Tree Canopy"
"1177",15761,1538319,2803120270,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini","SPECIES","Washington","US","PRESENT",21,6,2020,c(556101.863912438, 5281018.4753775),"Tree Canopy"
"1178",15765,1538385,3915257100,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pyrrharctia","Pyrrharctia isabella","SPECIES","Washington","US","PRESENT",21,9,2022,c(543799.212301762, 5278421.15744625),"Grass/Shrub"
"1179",15782,1539556,3923647792,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Neoalcis","Neoalcis californiaria","SPECIES","Washington","US","PRESENT",27,9,2022,c(547230.384814404, 5283025.2158441),"Grass/Shrub"
"1180",15783,1539836,4171496063,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Eudonia","Eudonia commortalis","SPECIES","Washington","US","PRESENT",27,7,2023,c(544979.787760101, 5270098.43365595),"Road"
"1181",15793,1540881,3903463212,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Spilosoma","Spilosoma virginica","SPECIES","Washington","US","PRESENT",4,9,2022,c(556248.251031116, 5281358.22745152),"Tree Canopy"
"1182",15814,1543787,3902064536,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Noctua","Noctua pronuba","SPECIES","Washington","US","PRESENT",9,7,2020,c(548190.901418577, 5262021.56100424),"Unclassified"
"1183",15828,1544819,3860483303,"Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Endrosis","Endrosis sarcitrella","SPECIES","Washington","US","PRESENT",27,5,2022,c(547233.18162922, 5283022.68219855),"Tree Canopy"
"1184",15851,1547339,3966418764,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pyrrharctia","Pyrrharctia isabella","SPECIES","Washington","US","PRESENT",9,11,2022,c(552899.946980064, 5277246.79260293),"Tree Canopy"
"1185",15864,1548104,4405061535,"Animalia","Arthropoda","Insecta","Lepidoptera","Blastobasidae","Asaphocrita","Asaphocrita aphidiella","SPECIES","Washington","US","PRESENT",22,6,2023,c(547229.406739266, 5283025.54133607),"Building"
"1186",15876,1549421,3039391114,"Animalia","Arthropoda","Insecta","Lepidoptera","Alucitidae","Alucita","Alucita montana","SPECIES","Washington","US","PRESENT",31,1,2021,c(547225.097551752, 5283020.28242512),"Building"
"1187",15891,1551958,3325859526,"Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Hofmannophila","Hofmannophila pseudospretella","SPECIES","Washington","US","PRESENT",8,7,2021,c(547226.002405472, 5283019.73404404),"Building"
"1188",15932,1555886,4153658384,"Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Ephestiodes","Ephestiodes gilvescentella","SPECIES","Washington","US","PRESENT",30,7,2022,c(547234.745478473, 5283024.13981516),"Tree Canopy"
"1189",15972,1558771,3090936307,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Nymphalis","Nymphalis antiopa","SPECIES","Washington","US","PRESENT",1,4,2021,c(553136.770602452, 5278373.65113315),"Grass/Shrub"
